facilityID,facilityName,measureID,measureName,elementID,elementName
X128128,Mt. San Rafael Hospital,416,ED Utilization of CT for Minor Blunt Head Trauma for Patients Ages 2-17 Years,X416.6285,Determination of Pregnancy
X128128,Mt. San Rafael Hospital,416,ED Utilization of CT for Minor Blunt Head Trauma for Patients Ages 2-17 Years,X416.6290,Onset date and timing of Pregnancy
X128128,Mt. San Rafael Hospital,416,ED Utilization of CT for Minor Blunt Head Trauma for Patients Ages 2-17 Years,X416.6325,Date and time of patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,416,ED Utilization of CT for Minor Blunt Head Trauma for Patients Ages 2-17 Years,X416.6400,Drug or alcohol intoxication
X128128,Mt. San Rafael Hospital,416,ED Utilization of CT for Minor Blunt Head Trauma for Patients Ages 2-17 Years,X416.6405,Onset date and timing of drug or alcohol intoxication
X128128,Mt. San Rafael Hospital,416,ED Utilization of CT for Minor Blunt Head Trauma for Patients Ages 2-17 Years,X416.8500,Emergency Department Visit
X128128,Mt. San Rafael Hospital,416,ED Utilization of CT for Minor Blunt Head Trauma for Patients Ages 2-17 Years,X416.8505,Date and Time of arrival (onset) to Emergency Department
X128128,Mt. San Rafael Hospital,416,ED Utilization of CT for Minor Blunt Head Trauma for Patients Ages 2-17 Years,X416.8506,Date and Time of departure (abatement) from Emergency Department
X128128,Mt. San Rafael Hospital,419,Overuse Of Neuroimaging For Patients With Primary Headache And A Normal Neurological Examination_Registry,X419.NULL,Emergency Department Visit_Date
X128128,Mt. San Rafael Hospital,419,Overuse Of Neuroimaging For Patients With Primary Headache And A Normal Neurological Examination_Registry,X419.8500,Emergency Department Visit
X128128,Mt. San Rafael Hospital,43,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in High Volume EDs (60k-79,999)",X43.2065,Patient Deceased
X128128,Mt. San Rafael Hospital,43,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in High Volume EDs (60k-79,999)",X43.6320,Patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,43,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in High Volume EDs (60k-79,999)",X43.7085,Date and timing of discharge from emergency department
X128128,Mt. San Rafael Hospital,43,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in High Volume EDs (60k-79,999)",X43.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X128128,Mt. San Rafael Hospital,43,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in High Volume EDs (60k-79,999)",X43.8505,Date and Time of arrival (onset) to Emergency Department
X128128,Mt. San Rafael Hospital,43-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in High Volume EDs (60k-79,999)",X43-2.2065,Patient Deceased
X128128,Mt. San Rafael Hospital,43-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in High Volume EDs (60k-79,999)",X43-2.6320,Patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,43-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in High Volume EDs (60k-79,999)",X43-2.7085,Date and timing of discharge from emergency department
X128128,Mt. San Rafael Hospital,43-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in High Volume EDs (60k-79,999)",X43-2.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X128128,Mt. San Rafael Hospital,43-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in High Volume EDs (60k-79,999)",X43-2.8505,Date and Time of arrival (onset) to Emergency Department
X128128,Mt. San Rafael Hospital,43-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Transfer from ED) in High Volume EDs (60k-79,999)",X43-3.2065,Patient Deceased
X128128,Mt. San Rafael Hospital,43-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Transfer from ED) in High Volume EDs (60k-79,999)",X43-3.6320,Patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,43-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Transfer from ED) in High Volume EDs (60k-79,999)",X43-3.7085,Date and timing of discharge from emergency department
X128128,Mt. San Rafael Hospital,43-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Transfer from ED) in High Volume EDs (60k-79,999)",X43-3.8505,Date and Time of arrival (onset) to Emergency Department
X128128,Mt. San Rafael Hospital,43-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(All Eligible Patients) in High Volume EDs (60k-79,999)",X43-4.2065,Patient Deceased
X128128,Mt. San Rafael Hospital,43-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(All Eligible Patients) in High Volume EDs (60k-79,999)",X43-4.6320,Patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,43-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(All Eligible Patients) in High Volume EDs (60k-79,999)",X43-4.7085,Date and timing of discharge from emergency department
X128128,Mt. San Rafael Hospital,43-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(All Eligible Patients) in High Volume EDs (60k-79,999)",X43-4.8505,Date and Time of arrival (onset) to Emergency Department
X128128,Mt. San Rafael Hospital,44,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Average Volume EDs (40k-59,999)",X44.2065,Patient Deceased
X128128,Mt. San Rafael Hospital,44,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Average Volume EDs (40k-59,999)",X44.6320,Patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,44,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Average Volume EDs (40k-59,999)",X44.7085,Date and timing of discharge from emergency department
X128128,Mt. San Rafael Hospital,44,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Average Volume EDs (40k-59,999)",X44.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X128128,Mt. San Rafael Hospital,44,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Average Volume EDs (40k-59,999)",X44.8505,Date and Time of arrival (onset) to Emergency Department
X128128,Mt. San Rafael Hospital,44-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X44-2.2065,Patient Deceased
X128128,Mt. San Rafael Hospital,44-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X44-2.6320,Patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,44-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X44-2.7085,Date and timing of discharge from emergency department
X128128,Mt. San Rafael Hospital,44-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X44-2.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X128128,Mt. San Rafael Hospital,44-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X44-2.8505,Date and Time of arrival (onset) to Emergency Department
X128128,Mt. San Rafael Hospital,44-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Transfer from ED) in Average Volume EDs (40k-59,999)",X44-3.2065,Patient Deceased
X128128,Mt. San Rafael Hospital,44-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Transfer from ED) in Average Volume EDs (40k-59,999)",X44-3.6320,Patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,44-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Transfer from ED) in Average Volume EDs (40k-59,999)",X44-3.7085,Date and timing of discharge from emergency department
X128128,Mt. San Rafael Hospital,44-3,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Transfer from ED) in Average Volume EDs (40k-59,999)",X44-3.8505,Date and Time of arrival (onset) to Emergency Department
X128128,Mt. San Rafael Hospital,44-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X44-4.2065,Patient Deceased
X128128,Mt. San Rafael Hospital,44-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X44-4.6320,Patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,44-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X44-4.7085,Date and timing of discharge from emergency department
X128128,Mt. San Rafael Hospital,44-4,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(All Eligible Patients) in Average Volume EDs (40k-59,999)",X44-4.8505,Date and Time of arrival (onset) to Emergency Department
X128128,Mt. San Rafael Hospital,45,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Moderate Volume EDs (20k-39,999)",X45.2065,Patient Deceased
X128128,Mt. San Rafael Hospital,45,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Moderate Volume EDs (20k-39,999)",X45.6320,Patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,45,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Moderate Volume EDs (20k-39,999)",X45.7085,Date and timing of discharge from emergency department
X128128,Mt. San Rafael Hospital,45,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Moderate Volume EDs (20k-39,999)",X45.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
X128128,Mt. San Rafael Hospital,45,"ED Median Time from ED arrival to ED departure for discharged ED patients for Pediatric Patients(Excluding Psych and Mental Health, and  Transfer Patients) in Moderate Volume EDs (20k-39,999)",X45.8505,Date and Time of arrival (onset) to Emergency Department
X128128,Mt. San Rafael Hospital,45-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in Moderate Volume EDs (20k-39,999)",X45-2.2065,Patient Deceased
X128128,Mt. San Rafael Hospital,45-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in Moderate Volume EDs (20k-39,999)",X45-2.6320,Patient arrival to Emergency Department (ED)
X128128,Mt. San Rafael Hospital,45-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in Moderate Volume EDs (20k-39,999)",X45-2.7085,Date and timing of discharge from emergency department
X128128,Mt. San Rafael Hospital,45-2,"ED Median Time from ED arrival to ED departure for discharged ED patients for Psych and Mental Health Patients(All Eligible Patients) in Moderate Volume EDs (20k-39,999)",X45-2.7265,Patient admitted for Medical emergency for psychiatric/mental disorder
